EVTDESCSUCCUBUS.9;While in the dungeons of a Succubus, she comes to you one night with a dangerous glean in her eye. Are you ready to be my play-thing, she asks in a husky voice, stroking her whip. If you please me, I'll let you go...;;;;;;;;;;;;x
EVTDESCSUCCUBUS.10;You torture and drain one of your prisoners almost to the point of death. You leave him passed out on the floor, with the dungeon door open. If he can walk out, he has earned the right...;;;;;;;;;;;;x
EVTDESCSUCCUBUS.11;You have not fed for quite some time, and you feel yourself growing weaker. If you do not feed soon, there is a chance you might die.;;;;;;;;;;;;x
EVTDESCTRANSFER.0;If you have magic items, you can transfer them to any realm character. Just be sure that they have the minor title 'Item Transfer Target'. Be warned: If you choose to transfer a sword for example, all swords will be transferred.;;;;;;;;;;;;x
EVTDESCUNIFICATION.1;Invisible event;;;;;;;;;;;;x
EVTDESCUNIFICATION.2;The Anuireans have been under heavy external attack lately, and word reaches your court that there is serious impetus for a re-unifaction of the Empire, where the realms will band together under one banner for their own defense.;;;;;;;;;;;;x
EVTDESCUNIFICATION.3;how are you seeing this?;;;;;;;;;;;;x
EVTDESCUNIFICATION.4;The time has come at last; with Anuire under threat from an external foe, a great council is called and you have the opportunity to claim the throne and lead the struggle to reclaim the lost territories. What do you say?;;;;;;;;;;;;x
EVTDESCUNIFICATION.5;Anuire is uniting - one ruler of great prestige has stepped up and gathered enough support from the people to proclaim himself Emperor. Now it remains to be seen whether the independent rulers will follow this individual.;;;;;;;;;;;;x
EVTDESCUNIFICATION.6;This person has declared himself Emperor - in these troubled times, will you swear fealty to the Iron Throne, or do you wish to cling to your independence no matter what the cost?;;;;;;;;;;;;x
EVTDESCUNIFICATION.7;Invisible event;;;;;;;;;;;;x
EVTDESCUNIFICATION.8;The Rjurik have been under heavy external attack lately, and word reaches your court that there is serious impetus for a new alliance, where the realms will band together under one banner for their own defense.;;;;;;;;;;;;x
EVTDESCUNIFICATION.9;how are you seeing this?;;;;;;;;;;;;x
EVTDESCUNIFICATION.10;With the Rjurik people under threat from an external foe, a great council is called and you have the opportunity to claim the throne and lead the struggle to reclaim the lost territories. What do you say?;;;;;;;;;;;;x
EVTDESCUNIFICATION.11;The Rjurik peoples have proclaimed a single war-leader, in response to external attacks. Now it remains to be seen whether the independent rulers will follow this individual.;;;;;;;;;;;;x
EVTDESCUNIFICATION.12;This person has declared himself war leader of the Rjuriks - in these troubled times, will you swear fealty to him and fight under a common Rjurik banner, or do you wish to cling to your independence no matter what the cost?;;;;;;;;;;;;x
EVTDESCUNIFICATION.13;Invisible event;;;;;;;;;;;;x
EVTDESCUNIFICATION.14;The Brecht have been under heavy external attack lately, and word reaches your court that there is serious impetus for a new Brecht League, where the realms will band together under one banner for their own defense.;;;;;;;;;;;;x
EVTDESCUNIFICATION.15;how are you seeing this?;;;;;;;;;;;;x
EVTDESCUNIFICATION.16;With the Brecht people under threat from an external foe, a great council is called and you have the opportunity to claim the throne and lead the struggle to reclaim the lost territories. What do you say?;;;;;;;;;;;;x
EVTDESCUNIFICATION.17;The Brecht peoples have reformed the Brecht League in response to external attacks under this person. Now it remains to be seen whether the independent rulers will submit to his authority.;;;;;;;;;;;;x
EVTDESCUNIFICATION.18;This person has declared a new Brecht League - in these troubled times, will you swear fealty to him and fight under a common banner, or do you wish to cling to your independence no matter what the cost?;;;;;;;;;;;;x
EVTDESCUNIFICATION.19;Invisible event;;;;;;;;;;;;x
EVTDESCUNIFICATION.20;The Khinasi have been under heavy attack lately, and if they continue to lose ground it is likely the realms will band together under one banner for their own defense.;;;;;;;;;;;;x
EVTDESCUNIFICATION.21;how are you seeing this?;;;;;;;;;;;;x
EVTDESCUNIFICATION.22;With the Khinasi people under threat from an external foe, a great council is called and you have the opportunity to claim the throne and lead the struggle to reclaim the lost territories. What do you say?;;;;;;;;;;;;x
EVTDESCUNIFICATION.23;The Khinasi peoples have reformed the old Empire in response to external attacks under this person. Now it remains to be seen whether the independent rulers will submit to his authority.;;;;;;;;;;;;x
EVTDESCUNIFICATION.24;This person has declared himself Emperor of the Khinasi - in these troubled times, will you swear fealty to him and fight under a common banner, or do you wish to cling to your independence no matter what the cost?;;;;;;;;;;;;x
EVTDESCWHITEWITCH.0;Though immortal, your body cannot give birth to an heir unless you use powerful magic. Who will you choose to honor to be the father of your new child in the ritual?;;;;;;;;;;;;x
EVTDESCWHITEWITCH.1;The ruler known as the White Witch sends you an invitation to come to her palace to discuss ending the conflict in the Northlands. She guarantess your safety, and sends you this small gift of gold as a gesture of good will.;;;;;;;;;;;;x
EVTDESCWHITEWITCH.2;The ruler has accepted your invitation, and arrives within a forthnight, heavily escorted. With your charm aura and unmatched beauty, it should be no problem to get him to your bed after the feast!;;;;;;;;;;;;x
EVTDESCWHITEWITCH.3;The ruler has rejected your invitation, citing a busy schedule and security concerns for the voyage...;;;;;;;;;;;;x
EVTDESCWHITEWITCH.4;You arrive at the court of the White Witch, and she greets you wearing a stunning snow leopard dress. The feast begins, and you cannot help but feel that she is much more charming and beautiful than you had expected!;;;;;;;;;;;;x
EVTDESCWHITEWITCH.5;The feast begins, and wearing a stunning snow leopard dress, you begin the seduction of your powerful visitor. He is certainly not immune to your charms, but he still resists, holding back on the wine and acting cautiously.;;;;;;;;;;;;x
EVTDESCWHITEWITCH.6;The feast begins, and wearing a stunning snow leopard dress, you begin the seduction of your powerful visitor. It seems you had him at 'hello', the poor fool started trying to seduce you before you even used your magic on him.;;;;;;;;;;;;x
EVTDESCWHITEWITCH.7;The feast progresses, and while you held back on the wine and tried to remain alert, suddenly the White Witch moves to sit on your lap. Smiling, she leans into you and kisses you deeply; you feel yourself overcome with desire for her.;;;;;;;;;;;;x
EVTDESCWHITEWITCH.8;The feast progresses, and the White Witch is amenable to your charms! She is soon sitting on your lap kissing you, and you feel yourself overcome with desire for her, unable to think clearly.;;;;;;;;;;;;x
EVTDESCWHITEWITCH.9;Tiring of his coyness, you turn on the full power of your charm aura and move to his lap, kissing him fiercely. Shockingly, he resists you still, shakes off the spell, and rises, screaming for his guards that it is time to leave!;;;;;;;;;;;;x
EVTDESCWHITEWITCH.10;Tiring of his coyness, you turn on the full power of your charm aura and move to his lap, kissing him fiercely. His objections quickly give way to passion, and he has succumbed to your charms at last.;;;;;;;;;;;;x
EVTDESCWHITEWITCH.11;You stand from the table, shoving off the White Witch, and call for your guards that it's time to leave. She is furious, staring daggers at you for humiliating her, but she keeps her temper, and merely storms off. You are free to go.;;;;;;;;;;;;x
EVTDESCWHITEWITCH.12;You stand from the table, shoving off the White Witch, and call for your guards that it's time to leave. She is furious, staring daggers at you for humiliating her, and screams for her guards to arrest you all!;;;;;;;;;;;;x
EVTDESCWHITEWITCH.13;You wake up the next morning, tied to a huge silken bed. Candles burn all around, and a pentagram is drawn on the floor. Gods, last night was a blur... what happened? Did I ... did we?;;;;;;;;;;;;x
EVTDESCWHITEWITCH.14;Morning comes at last, and you got what you needed from your guest. He is probably still tied to your bed, and you laugh to yourself, thinking how you can in the future press claims with this new bastard child of your enemy.;;;;;;;;;;;;x
EVTDESCWHITEWITCH.15;Your guest is determined to seduce you, and to speed up the process, you turn on your charm aura and move to his lap, kissing him fiercely. He is in a daze now, unable to resist anything you require of him.;;;;;;;;;;;;x
EVTDESCWHITEWITCH.16;You wake up the next morning, tied to a huge silken bed. Candles burn all around, and a pentagram is drawn on the floor. Remembering last night, you can only sigh 'That is one kinky witch...' ;;;;;;;;;;;;x
EVTDESCWHITEWITCH.17;Over the years, you have summoned quite a large army of undead to secure your rule. They will follow you mindlessly and without fear, and can be used as the vanguard when you decide to take the North.;;;;;;;;;;;;x
EVTNAMECLASS.19;Adventuring Class - More options;;;;;;;;;;;;x
EXCELLENT_DRINKS_ON_ME;Excellent! Drinks on me!;;;;;;;;;;;;x
FAME;Fame;;;;;;;;;;;;x
FEEDING;Feeding;;;;;;;;;;;;x
FORWARDS_TO_VICTORY;Forwards! To victory!;;;;;;;;;;;;x
FRIENDS_FOREVER;Friends forever!;;;;;;;;;;;;x
FROMFROM;FROMFROM;;;;;;;;;;;;x
GETTING_SUPPORT;Getting Support;;;;;;;;;;;;x
GHOERE;Ghoere;;;;;;;;;;;;x
GNOLLTRAITEVENT;gnolltraitevent;;;;;;;;;;;;x
GOBLINTRAITEVENT;goblintraitevent;;;;;;;;;;;;x
GOBLIN_AMBUSH;Goblin Ambush;;;;;;;;;;;;x
GODS_OF_EVIL;Gods of Evil;;;;;;;;;;;;x
GODS_OF_GOOD;Gods of Good;;;;;;;;;;;;x
GRANT_LANDED_TITLE_INTERACTION_4;Regency from priestly grant: §G$PIETY$§!.;;;;;;;;;;;;;x
GREAT;Great!;;;;;;;;;;;;x
HAHA_HAHAHAHAHA;Haha.. Hahahahaha....;;;;;;;;;;;;x
HAIL_TO_THE_NEW_EMPEROR;Hail to the New Emperor!;;;;;;;;;;;;x
HEALING;Healing;;;;;;;;;;;;x
HE_MUST_CONVERT_FIRST;He must convert first.;;;;;;;;;;;;x
HIRE_ADVENTURERS;Hire Adventurers;;;;;;;;;;;;x
HIRE_SOMEONE_NEW_FROM_THESE_PARTS;Hire someone new from these parts...;;;;;;;;;;;;x
HIRE_SOME_ADVENTURERS_TO_DEAL_WITH_IT;Hire some adventurers to deal with it!;;;;;;;;;;;;x
HUH_WHAT_WAS_THAT;Huh.. What was that?;;;;;;;;;;;;x
ILIEN;Ilien;;;;;;;;;;;;x
ILL_STAY_THEN;I'll stay then...;;;;;;;;;;;;x
IMPERIAL_CLAIMANT;Imperial Claimant;;;;;;;;;;;;x
IMPERIAL_CONQUESTS;Imperial Conquests;;;;;;;;;;;;x
IMPERIAL_TEMPLE_RESTORATION;Imperial Temple Restoration;;;;;;;;;;;;x
IM_NEVER_COMING_BACK_HERE;I'm never coming back here!;;;;;;;;;;;;x
INFERTILITY;Infertility;;;;;;;;;;;;x
INSTIGATING_REBELLIONS;Instigating rebellions;;;;;;;;;;;;x
INTERESTING_TIMES;Interesting times.;;;;;;;;;;;;x
INVIS;invis;;;;;;;;;;;;x
INVITATION;Invitation;;;;;;;;;;;;x
IS_EVERYONE_OK;Is everyone ok?;;;;;;;;;;;;x
I_AM_A_LEGEND;I am a legend!;;;;;;;;;;;;x
I_APPROVE;I approve!;;;;;;;;;;;;x
I_DONT_WANT_TO_DIE;I don't want to die!;;;;;;;;;;;;x
I_HAVE_EARNED_THE_RIGHT;I have earned the right!;;;;;;;;;;;;x
I_SEDUCED_THE_WHITE_WITCH;I seduced the White Witch!;;;;;;;;;;;;x
I_WILL_BLESS_A_PROVINCE;I will bless a province.;;;;;;;;;;;;x
I_WILL_CAST_A_SMALL_SUBVERSION_SPELL;I will cast a small subversion spell.;;;;;;;;;;;;x
I_WILL_DEAL_WITH_THIS_MYSELF;I will deal with this myself!;;;;;;;;;;;;x
I_WILL_FORGE_A_SWORD;I will forge a sword.;;;;;;;;;;;;x
I_WILL_HUNT_DOWN_A_GREAT_MONSTER;I will hunt down a great monster!;;;;;;;;;;;;x
I_WILL_MAKE_A_POTION;I will make a potion.;;;;;;;;;;;;x
I_WILL_TRAIN_AS_A_RANGER;I will train as a ranger.;;;;;;;;;;;;x
I_WILL_TRANSFER_200_GOLD;I will transfer 200 gold;;;;;;;;;;;;x
I_WILL_TRANSFER_500_GOLD;I will transfer 500 gold;;;;;;;;;;;;x
I_WILL_TRANSFER_GOLD_OR_PIETY_TO_HIM;I will transfer gold or piety to him.;;;;;;;;;;;;x
I_WONT_FORGET_THIS;I won't forget this...;;;;;;;;;;;;x
KILL;KILL;;;;;;;;;;;;x
KILL_EM_ALL;Kill 'em all!;;;;;;;;;;;;x
knights;Knights;;;;;;;;;;;;;x
LEADING_ADVENTURERS;Leading Adventurers;;;;;;;;;;;;;x
LEARNINGEFFECT;$DIRECTION$ $VALUE$ Bloodline Power\n;;;;;;;;;;;;;x
LEARNING_MOD;Bloodline Strength;;;;;;;;;;;;;x
LEDGER_CHARACTER_PIETY;Regency;;;;;;;;;;;;;x
LEDGER_CHARACTER_PIETY_desc;Regency is the stored amount of personal rulership power, used for spells, diplomatic actions, and to increase your own bloodline.;;;;;;;;;;;;;x
LEGENDS;Legends;;;;;;;;;;;;x
LETS_GO;Let's go!;;;;;;;;;;;;x
LETS_GO_SOMEWHERE_MORE_PRIVATE;Let's go somewhere more private...;;;;;;;;;;;;x
LETS_SEE;Let' see!;;;;;;;;;;;;x
LETS_TURN_THIS_LEAD_INTO_GOLD;Let's turn this lead into gold!;;;;;;;;;;;;x
LIGHTNING_STORM;Lightning Storm;;;;;;;;;;;;x
LIGHTNING_STORM_SPELL;Lightning Storm Spell;;;;;;;;;;;;x
MAIMING;Maiming;;;;;;;;;;;;x
MAYBE_ITS_FOR_THE_BEST;Maybe its for the best..;;;;;;;;;;;;x
MEDOERE;Medoere;;;;;;;;;;;;x
MEN_GET_ME_OUT_OF_HERE;Men, get me out of here!;;;;;;;;;;;;x
MEN_RALLY_TO_ME;Men - rally to me!;;;;;;;;;;;;x
MERCENARY_JOB;Mercenary Job;;;;;;;;;;;;x
MONSTER_HUNTING;Monster Hunting;;;;;;;;;;;;x
NECROMANCER;Necromancer;;;;;;;;;;;;x
NEVER_MIND;Never mind.;;;;;;;;;;;;x
NEVER_MIND_CLOSE_MENU;Never mind. Close menu.;;;;;;;;;;;;x
NO;No!!!;;;;;;;;;;;;x
NONHUMAN_GODS;Non-Human Gods;;;;;;;;;;;;x
NOOOO;Noooo!;;;;;;;;;;;;x
NOOOOOO;Noooooo!;;;;;;;;;;;;x
NOOOO_NOT_LIKE_THIS;Noooo! Not like this!;;;;;;;;;;;;x
NOOO_NOT_LIKE_THIS;Nooo... not like this!;;;;;;;;;;;;x
NOTSHOWN;NotShown;;;;;;;;;;;;x
NOT_RIGHT_NOW;Not right now.;;;;;;;;;;;;x
NO_GODS_ILL_BE_AN_OUTLAW;No gods! I'll be an outlaw.;;;;;;;;;;;;x
OF_COURSE;Of course!;;;;;;;;;;;;x
OF_COURSE_WERE_ON_OUR_WAY;Of course - we're on our way.;;;;;;;;;;;;x
OH_DEAR;Oh dear.;;;;;;;;;;;;x
OH_NO;Oh no!;;;;;;;;;;;;x
ONE_OF_THE_GODS_OF_GOOD;One of the Gods of Good.;;;;;;;;;;;;x
OROGTRAITEVENT;orogtraitevent;;;;;;;;;;;;x
OTHERS;Others;;;;;;;;;;;;x
OUTLAWS_OFFER_YOU_A_DEAL;Outlaws offer you a Deal;;;;;;;;;;;;x
PAY_FOR_SELF;PAY FOR SELF;;;;;;;;;;;;x
PICK_STARTING_ERA_TEXT;Birthright covers fifteen centuries but only the Time of Change is playable.;;;;;;;;;;;;;x
PLAGUE_SPELLS;Plague Spells;;;;;;;;;;;;x
PRIESTLY_REALM_MAGIC;Priestly Realm Magic;;;;;;;;;;;;x
PRINCESS_DARNAE_SUMMONS;Princess Darnae Summons;;;;;;;;;;;;x
PRISON;Prison;;;;;;;;;;;;x
PROVINCE_SIZE;Province Size;;;;;;;;;;;;x
PROVINCE_SUBVERSION_SPELLS;Province Subversion Spells;;;;;;;;;;;;x
random.1.a;Heroes indeed! They shall be richly rewarded.;;;;;;;;;;;;x
random.1.b;Heroes indeed! They shall be richly rewarded.;;;;;;;;;;;;x
random.1.c;Heroes indeed! They shall be richly rewarded.;;;;;;;;;;;;x
random.5.a;Brigands and blackhearts! *charge in alone*;;;;;;;;;;;;x
random.5.b;Brigands and blackhearts! *charge in alone*;;;;;;;;;;;;x
random.6.c;A great victory! The loot shall go to the peasants!;;;;;;;;;;;;x
random.6.c;For the glory of us all, men! Victory! We share the loot.;;;;;;;;;;;;x
realmbattlemagic.3.a;I will cast a plague on their provinces.;;;;;;;;;;;;x
realmbattlemagic.3.b;I will cast a plague on their provinces.;;;;;;;;;;;;x
realmbattlemagic.3.b;I will stir the enemy populace to rebellion.;;;;;;;;;;;;x
realmbattlemagic.3.c;I will cast a plague on their provinces.;;;;;;;;;;;;x
realmbattlemagic.7.c;Summon my court mage - we must dispel it!;;;;;;;;;;;;x
realmpriestmagic.0.b;I will cast province ward/dispel magic.;;;;;;;;;;;;x
realmpriestmagic.0.c;I will cast a summoning spell.;;;;;;;;;;;;x
REALM_MAGIC;Realm Magic;;;;;;;;;;;;x
REALM_TURMOIL;Realm Turmoil;;;;;;;;;;;;x
RELIGION;Religion;;;;;;;;;;;;x
RETIRE_FROM_ADVENTURING;Retire from Adventuring;;;;;;;;;;;;x
RING_OF_PERSUASION_/_TAKES_1_YEAR;Ring of Persuasion / Takes 1 year.;;;;;;;;;;;;x
ROESONE;Roesone;;;;;;;;;;;;x
RUN;Run!;;;;;;;;;;;;x
SECURING_AN_HEIR;Securing an Heir;;;;;;;;;;;;x
SEE_MORE_CLASSES;See more classes;;;;;;;;;;;;x
SEND_FOR_A_HEALER;Send for... a healer...;;;;;;;;;;;;x
SEND_GIFT_INTERACTION_1;Regency from priestly gift: §G$PIETY$§!.;;;;;;;;;;;;;x
SEND_IN_THE_TROOPS;Send in the troops!;;;;;;;;;;;;x
SORCEROUS_BLOOD;Sorcerous Blood;;;;;;;;;;;;x
sorcerycollege.4.a;Send a carriage for my child immediately!;;;;;;;;;;;;x
sorcerycollege.4.b;Send a carriage for my child immediately!;;;;;;;;;;;;x
sorcerycollege.4.c;Send a carriage for my child immediately!;;;;;;;;;;;;x
SO_BE_IT;So be it.;;;;;;;;;;;;x
static_diplomacy_mod;Negotiation Skill;;;;;;;;;;;;;x
static_learning_mod;Bloodline Power;;;;;;;;;;;;;x
STAT_DIPLOMACY;State Negotiation;;;;;;;;;;;;;x
STAT_DIPLOMACY_DESC;Negotiation skills are critical, whether one is dealing with affairs of state or matters of the faith.;;;;;;;;;;;;;x
STAT_LEARNING;Bloodline Power;;;;;;;;;;;;;x
STAT_LEARNING_DESC;Bloodline Power is a reflection of how much divine blood a character has, absorbed from the fall of the Gods at the great battle of Mt.Deismaar 1500 years ago.;;;;;;;;;;;;;x
STAT_PIETY_DESC_REGENCY;Regency is the stored amount of personal rulership power, used for spells, diplomatic actions, and to increase your own bloodline.;;;;;;;;;;;;;x
STAT_PIETY_REGENCY;Regency;;;;;;;;;;;;;x
stealing.0.b;Maybe later... if the ransom is not paid.;;;;;;;;;;;;x
STUBBORN_OLD_FOOL;Stubborn old fool!;;;;;;;;;;;;x
STUDY_MAGIC_INSTEAD;Study magic instead!;;;;;;;;;;;;x
SUBVERSION_MAGIC;Subversion Magic;;;;;;;;;;;;x
SUBVERSION_SPELLS;Subversion Spells;;;;;;;;;;;;x
succubus.1.a;He will become my pet whether he wants to or not!;;;;;;;;;;;;x
succubus.1.b;He will become my pet whether he wants to or not!;;;;;;;;;;;;x
SUMMON_ME_A_MIGHTY_ARMY;Summon me a mighty army.;;;;;;;;;;;;x
TAEGHAS;Taeghas;;;;;;;;;;;;x
TALINIE;Talinie;;;;;;;;;;;;x
TEMPLE_HOLDING_PIETY;§Y$NUM$§! Priestly Buildings in Demesne: §G+$VALUE$§!;§Y$NUM$§! Priestly Buildings in Demesne: §G+$VALUE$§!;;;;;;;;;;;;;x
TEST;test;;;;;;;;;;;;x
THAT_BASTARD;That bastard...;;;;;;;;;;;;x
THAT_WAS_COLD;That was cold!;;;;;;;;;;;;x
THAT_WAS_DIVINE;That was divine!;;;;;;;;;;;;x
THAT_WAS_FUN;That was fun!;;;;;;;;;;;;x
THEFT;Theft!;;;;;;;;;;;;x
THEY_ESCAPE;They escape!;;;;;;;;;;;;x
THE_BATTLE;The Battle;;;;;;;;;;;;x
THE_BRECHT_LEAGUE_WILL_HELP_US_ALL;The Brecht league will help us all.;;;;;;;;;;;;x
THE_CHARGE;The Charge;;;;;;;;;;;;x
THE_FEAST;The Feast;;;;;;;;;;;;x
THE_SEDUCTION;The Seduction;;;;;;;;;;;;x
THE_STAND;The Stand;;;;;;;;;;;;x
THE_SUCCUBUS;The Succubus;;;;;;;;;;;;x
THE_WHITE_WITCH;The White Witch;;;;;;;;;;;;x
THIS_ARE_TROUBLED_TIMES_INDEED;This are troubled times indeed...;;;;;;;;;;;;x
THOSE_VOICES;Those voices...;;;;;;;;;;;;x
TIME_TO_RETURN_HOME;Time to return home!;;;;;;;;;;;;x
TOO_BAD;Too bad!;;;;;;;;;;;;x
TOO_BAD;Too bad!;;;;;;;;;;;;x
TORTURE;Torture;;;;;;;;;;;;x
TRANSFER_AMULETS;Transfer Amulets;;;;;;;;;;;;x
TRANSFER_ITEM;Transfer Item;;;;;;;;;;;;x
TRANSFER_SWORDS;Transfer Swords.;;;;;;;;;;;;x
TROLL_LAIR;Troll Lair;;;;;;;;;;;;x
TROUBLED_TIMES;Troubled Times;;;;;;;;;;;;x
TRY_TO_GET_WORD_TO_MY_LIEGE;Try to get word to my liege!;;;;;;;;;;;;x
unification.12.a;I will swear fealty - there is strength in numbers.;;;;;;;;;;;;x
unification.12.b;I will swear fealty - there is strength in numbers.;;;;;;;;;;;;x
unification.18.b;I will never bend the knee to this fool!;;;;;;;;;;;;x
UNIFICATION;Unification;;;;;;;;;;;;x
UP_MEN_TO_ARMS;Up men - to arms!;;;;;;;;;;;;x
WAR;WAR!;;;;;;;;;;;;x
WAR_MAGIC;War Magic;;;;;;;;;;;;x
WHAT_HAPPENED;What happened...;;;;;;;;;;;;x
whitewitch.2.a;I must find just the right thing to wear!;;;;;;;;;;;;x
whitewitch.6.a;My beauty and power are too much for any man to resist!;;;;;;;;;;;;x
whitewitch.14.a;When I'm good, I'm good. When I'm bad, I'm better!;;;;;;;;;;;;x
WICHS_LAIR;Wich's Lair;;;;;;;;;;;;x
WICKED_WITCH;Wicked Witch;;;;;;;;;;;;x
WITCHS_LAIR;Witch's Lair;;;;;;;;;;;;x
YES_ADVENTURE_CALLS;Yes, adventure calls!;;;;;;;;;;;;x
YES_AT_ONCE;Yes, at once!;;;;;;;;;;;;x
YES_GOING_HOME_SOUNDS_GOOD;Yes, going home sounds good!;;;;;;;;;;;;x
YES_HIRE_SOME_LOCAL_ADVENTURERS;Yes, hire some local adventurers.;;;;;;;;;;;;x
YES_I_WILL_TAKE_THE_THRONE;Yes, I will take the throne.;;;;;;;;;;;;x
YES_LET_THE_DIVISION_END;Yes, let the division end!;;;;;;;;;;;;x
YES_YES_OF_COURSE;Yes, yes, of course!;;;;;;;;;;;;x
YOUR_BLOOD_POWERS;Your Blood Powers;;;;;;;;;;;;x
YOUR_FOLLOWERS;Your followers;;;;;;;;;;;;x
YOUR_FORCES;Your forces;;;;;;;;;;;;x
YOUR_NEW_PET;Your new pet;;;;;;;;;;;;x
YOUR_TREASURY;Your Treasury;;;;;;;;;;;;x
YOUR_UNDEAD_ARMY;Your undead army;;;;;;;;;;;;x
YOUR_WORK_IS_COMPLETE;Your work is complete;;;;;;;;;;;;x
YOU_GROW_HUNGRY;You grow hungry;;;;;;;;;;;;x
DEATH_BLOODLINE_SACRIFICE;was sacrificed to steal the power of their blood.;;;;;;;;;;;;x
vampire;Vampire;;;;;;;;;;;;x
vampire_desc;This character has been twisted by the bloodline of Azrai, and is now a creature of the night living off the blood of mortals. While powerful beings, they are nonetheless hunted down whenever they are revealed in all realms not ruled by their own kin.;;;;;;;;;;;;x
random0b;I will deal with this myself!;;;;;;;;;;;;x
random0c;Ignore them, and they'll go away!;;;;;;;;;;;;x
random1b;The bandit treasury was my tax revenue - hand it over!;;;;;;;;;;;;x
random1c;Want to stay and court my daughter, strapping young hero?;;;;;;;;;;;;x
random2b;If you want something done, do it yourself! Saddle my horse!;;;;;;;;;;;;x
random2c;To hell with it. Leave them alone.;;;;;;;;;;;;x
random3b;Alright men, this is it!;;;;;;;;;;;;x
random4b;Bribe your men to tell tales of your own heroism in the fight.;;;;;;;;;;;;x
random4c;Excellent job men! You can keep the loot.;;;;;;;;;;;;x
random5b;Curses! *flee to safety*;;;;;;;;;;;;x
random6b;A great victory, I won almost singlehanded. The loot is mine!;;;;;;;;;;;;x
random6c;A great victory! The loot shall go to the peasants!;;;;;;;;;;;;x
random12b;Not interested...;;;;;;;;;;;;x
random13b;I'll get out... and when I do...;;;;;;;;;;;;x
random14c;Damnit!;;;;;;;;;;;;x
random16a;Unacceptable!;;;;;;;;;;;;x
random16b;They win.. this round...;;;;;;;;;;;;x
random16c;Put a price on their heads. 20 gold bars!;;;;;;;;;;;;x
adventurer36desc;You arrive at the court of the ruler who has hired you, and sit together discussing how best to use you in the battles ahead. The ruler wants you to instigate rebellions amongst his enemies.;;;;;;;;;;;;x
EVTDESCADVENTURER.0;You are informed that a necromancer lives deep beneath your city's sewers, and is raising an army of undead from amongst the plague victims. The citizens are in a panic and this threat must be dealt with.;;;;;;;;;;;;x
EVTDESCADVENTURER.1;A message arrives from a ruler, asking if you would help his land defeat a necromancer re-animating plague victims and building an army. He will pay 10 gold. What do you say?.;;;;;;;;;;;;x
EVTDESCADVENTURER.2;The necromancer has raised hundreds of undead now, and you have no choice but to act now. Will you send in the city guard, or call for an adventurer to deal with it?;;;;;;;;;;;;x
EVTDESCADVENTURER.3;The adventuring party arrives and is quickly briefed on the situation. For 10 gold, they will go into the sewers and attempt to defeat this necromancer before he can summon an army of undead against you.;;;;;;;;;;;;x
EVTDESCADVENTURER.4;You reach your destination. Fighting through dozens of undead beneath the city sewers, you finally come to the necromancer's lair - it is well guarded, and your small party is already tired. Yet you cannot rest, you must press on!;;;;;;;;;;;;x
EVTDESCADVENTURER.5;You bravely charge ahead, and just as it seems you are about to be overwhelmed by hordes of undead, you strike down the necromancer and his minions fall lifeless to the ground.;;;;;;;;;;;;x
EVTDESCADVENTURER.6;You bravely charge ahead, but you are overwhelmed by undead - you cannot get close enough to slay the necromancer, and you find yourself surrounded and overwhelmed! The last thing you remember are sharp claws dragging you down.;;;;;;;;;;;;x
EVTDESCADVENTURER.7;The adventuring party arrives back safely, having defeated the necromancer. Your city is safe, and they are hailed as heroes.;;;;;;;;;;;;x
EVTDESCADVENTURER.8;By some miracle, your companions manage to save you and drag you out of the sewers. You are grievously wounded, however, and your quest has failed...;;;;;;;;;;;;x
EVTDESCADVENTURER.9;You return triumphant, and a great feast is held in your honor. You are duly paid, and the next morning, you set off for new adventures.;;;;;;;;;;;;x
EVTDESCADVENTURER.10;You return triumphant, only to find the gates of the castle barred to you. 'Begone ruffians, the ruler shouts from the walls - or I'll have you arrested for vagrancy!' ;;;;;;;;;;;;x
EVTDESCADVENTURER.11;The adventurers have failed, and are either dead, wounded, or captured now. What should be done? ;;;;;;;;;;;;x
EVTDESCADVENTURER.13;While visiting a tavern, you hear stories of a nearby cave rumored to be a troll's lair. Do you want to investigate?;;;;;;;;;;;;x
EVTDESCADVENTURER.14;After a week of searching, you finally come upon some troll tracks which lead to a dark cave. Preparing yourself as best as you are able, you light some torches and prepare to destroy this threat to the local community.;;;;;;;;;;;;x
EVTDESCADVENTURER.15;You march into troll the lair, and though they are strong opponents, they are no match for your party's superior skill and tactics. After slaying half a dozen of them, you find some treasure and quickly claim it.;;;;;;;;;;;;x
EVTDESCADVENTURER.16;You march into troll the lair, and quickly find yourself in trouble. Six trolls come at you all at once, and you are hard pressed to make it back to the exit alive!;;;;;;;;;;;;x
EVTDESCADVENTURER.17;While visiting a tavern, you hear stories of a witch, possibly a priestess of Kriesha, stealing children from the village. She lives in a cave a few days away. Do you want to investigate?;;;;;;;;;;;;x
EVTDESCADVENTURER.18;After some searching, you finally come upon a cave with skulls decorating the entrance and the symbol of Kriesha carved with blood into the rocks. Do you enter?;;;;;;;;;;;;x
EVTDESCADVENTURER.19;You march into the cave, and as soon as you do, are met by a hail of ice sprouting from the fingertips of a darkly beautiful woman dressed in white robes. After a quick but fierce battle, you kill her, and free the children.;;;;;;;;;;;;x
